Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Lucas da Paz,1929.79,720,69,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Albuquerque,Farmácia,2026-01-06,10:14,Não,1730.68,2,Pendente
Alana Ramos,18753.61,303,50,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Aparecida - ME,Farmácia,2025-08-02,13:23,Sim,2772.17,8,Pago
Arthur Miguel Ribeiro,1772.12,584,53,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Castro Ltda.,Eletrodomésticos,2026-03-29,13:26,Sim,1029.5,2,Pendente
Alexandre Duarte,21471.08,635,79,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silva S/A,Farmácia,2025-10-18,05:58,Sim,2532.64,3,Atrasado
Alexandre Rezende,8242.63,734,33,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costela,Farmácia,2025-10-06,21:09,Não,58.73,1,Atrasado
Otto Alves,19359.08,711,36,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Ribeiro Melo e Filhos,Farmácia,2026-03-20,12:33,Não,318.06,5,Atrasado
Diego Silveira,4642.89,854,73,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Novais S/A,Livraria,2025-07-24,19:01,Não,2069.62,5,Atrasado
João Lucas Carvalho,5984.99,625,18,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Vasconcelos,Restaurante,2026-04-02,13:10,Não,376.58,12,Atrasado
Maria Vitória Lopes,24268.16,888,31,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Araújo da Paz - ME,Restaurante,2025-10-13,17:39,Não,161.8,12,Atrasado
Valentina Rios,1586.9,454,29,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Fernandes,Supermercado,2025-07-14,12:43,Não,2961.08,10,Pago
Pedro Araújo,11124.33,361,65,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Rios,Supermercado,2026-01-31,15:16,Sim,3252.85,5,Pendente
Beatriz Gomes,23852.73,944,70,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Guerra Ltda.,Loja de Roupas,2026-01-23,09:56,Não,3375.22,8,Pendente
Noah Souza,5509.25,699,56,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Lima,Livraria,2025-04-18,11:43,Não,1318.6,12,Atrasado
Letícia Aparecida,3069.05,695,30,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Moraes Nunes Ltda.,Livraria,2025-09-30,22:27,Não,3056.64,8,Atrasado
Camila Rezende,14643.49,995,34,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Aparecida Cavalcante - EI,Restaurante,2025-07-25,08:37,Não,562.65,1,Atrasado
Isabela Aragão,12424.44,855,61,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Teixeira Peixoto e Filhos,Farmácia,2025-10-31,16:24,Não,3465.26,5,Pago
Leonardo Caldeira,11508.34,909,42,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Moraes,Eletrodomésticos,2025-04-06,08:49,Sim,2333.47,8,Atrasado
Maya Oliveira,16894.76,897,59,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Costela,Restaurante,2025-11-16,10:45,Sim,3054.3,5,Pago
Eduardo Almeida,15457.28,459,38,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Teixeira Silveira - ME,Livraria,2025-12-06,09:29,Sim,2147.4,7,Pago
Thiago Vieira,20665.88,884,69,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Albuquerque e Filhos,Restaurante,2025-11-16,00:59,Sim,3268.19,11,Pendente
Henry Gabriel da Luz,15632.92,700,69,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa,Farmácia,2025-05-04,22:32,Sim,2587.76,6,Pago
Oliver da Mota,13784.25,557,78,São Paulo,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Souza Macedo Ltda.,Loja de Roupas,2026-02-05,23:15,Não,429.99,8,Atrasado
Enrico Cavalcante,12394.71,877,28,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Garcia,Loja de Roupas,2025-05-06,07:59,Não,713.7,12,Pago
Sabrina Oliveira,18549.85,727,63,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Almeida,Farmácia,2025-06-19,13:56,Não,1892.73,9,Pago
Dom Abreu,12634.62,571,66,Petrópolis,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Teixeira Ferreira - ME,Livraria,2026-01-30,19:57,Não,504.84,4,Pago
Apollo Ramos,9553.1,972,49,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,das Neves - EI,Supermercado,2025-12-14,16:08,Sim,1199.48,8,Atrasado
Nicole Albuquerque,20724.83,583,28,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Cassiano Brito - EI,Loja de Roupas,2026-03-06,13:58,Não,3320.85,5,Atrasado
Luana Lopes,3358.11,594,71,Maringá,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa,Livraria,2025-05-14,04:01,Não,552.4,11,Pago
Isabel Moraes,5152.93,531,73,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Luz Dias e Filhos,Eletrodomésticos,2025-08-07,11:01,Não,3142.05,9,Atrasado
Valentim Rezende,4607.19,928,23,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Vieira,Livraria,2025-04-21,23:23,Não,1934.3,6,Pendente
Vinicius Nunes,2554.87,586,43,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Araújo,Livraria,2026-02-19,23:49,Não,811.39,10,Atrasado
Arthur Vieira,10439.22,475,32,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Gomes S.A.,Eletrodomésticos,2025-10-03,10:58,Não,2358.75,11,Pendente
Olívia Vargas,12794.06,468,24,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Cardoso Silva Ltda.,Restaurante,2025-11-16,11:23,Sim,3419.75,2,Pago
Lorenzo Pereira,2264.83,963,19,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Albuquerque,Restaurante,2025-06-18,12:11,Não,1657.99,3,Pago
Jade Abreu,8888.9,734,74,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Oliveira Viana - EI,Supermercado,2025-05-29,20:22,Não,3290.83,8,Atrasado
Stella Aparecida,22294.16,341,20,Niterói,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Pinto,Loja de Roupas,2025-09-16,05:05,Não,100.23,3,Pendente
Theo Pastor,18723.56,841,57,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Dias Ltda.,Restaurante,2025-04-13,23:23,Sim,685.34,4,Pago
Ravy Pires,16116.38,424,54,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Nogueira e Filhos,Eletrodomésticos,2025-09-06,12:08,Sim,2512.75,4,Pago
Eloah Pimenta,17179.18,623,25,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Moura,Supermercado,2025-11-01,01:16,Sim,2406.16,2,Atrasado
Lavínia Marques,11781.26,475,20,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Moura,Eletrodomésticos,2025-05-04,05:22,Sim,2391.77,8,Pendente
Brayan Fernandes,3881.58,939,53,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Lopes Vieira e Filhos,Farmácia,2025-11-19,11:09,Não,169.8,5,Pendente
Hellena Marques,22269.45,773,79,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Rocha Montenegro e Filhos,Farmácia,2025-09-26,20:28,Não,51.17,1,Pendente
Caroline Costa,7781.22,979,74,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Marques,Eletrodomésticos,2025-06-22,23:49,Sim,1710.94,1,Pago
Luara Aparecida,13009.63,799,50,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,Vargas e Filhos,Eletrodomésticos,2025-07-23,15:30,Não,807.95,9,Pago
Eduardo Azevedo,2414.02,933,29,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Gomes Garcia Ltda.,Supermercado,2025-08-04,09:35,Não,2829.0,5,Pendente
Noah Cassiano,23849.53,589,68,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Silveira,Farmácia,2025-07-02,18:54,Não,1107.06,10,Atrasado
Maitê Borges,13580.18,988,18,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcanti Rezende S/A,Farmácia,2025-08-29,19:31,Não,3010.99,2,Pago
Josué da Cunha,16798.6,466,30,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Duarte Rios Ltda.,Livraria,2025-11-02,01:32,Sim,3270.9,1,Pago
Lucas Gabriel Mendes,11309.64,713,60,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Cassiano,Farmácia,2026-02-15,10:04,Sim,2470.16,3,Pendente
Juan Macedo,14344.83,855,56,Feira de Santana,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Lima Pastor e Filhos,Restaurante,2025-04-16,09:06,Não,2786.9,12,Atrasado
Ana Liz Cirino,9629.73,387,60,Búzios,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes,Farmácia,2025-05-12,02:39,Não,2027.45,7,Pago
Vitória Pires,9063.46,696,36,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Cruz,Supermercado,2025-12-28,12:21,Sim,2076.19,1,Pendente
Ana Beatriz Casa Grande,2533.23,419,46,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Moreira,Eletrodomésticos,2025-04-19,03:53,Sim,3319.68,4,Pago
Paulo Aragão,14034.42,552,23,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Barbosa Teixeira e Filhos,Eletrodomésticos,2025-04-08,05:29,Não,2566.0,12,Atrasado
Maria Vitória Jesus,1803.07,832,35,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,da Conceição,Livraria,2025-04-06,16:21,Sim,3021.8,5,Pago
Juliana Lima,19327.22,516,45,Santos,SP,Presencial,Venda física via maquininha no balcão da loja.,da Rosa S.A.,Eletrodomésticos,2025-07-26,17:23,Sim,1096.48,12,Pendente
Melina Fogaça,8128.14,689,37,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Almeida - ME,Eletrodomésticos,2025-07-10,14:47,Não,3217.23,3,Pago
Rael Montenegro,6087.08,906,54,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Pacheco - ME,Livraria,2025-05-16,10:47,Não,2412.04,9,Pendente
Letícia Albuquerque,2781.62,469,80,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Ribeiro Rodrigues - EI,Eletrodomésticos,2025-08-04,09:09,Não,1192.14,6,Pago
Rael Lopes,9075.45,359,53,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Aparecida Guerra e Filhos,Restaurante,2026-03-18,11:35,Não,1874.99,6,Pendente
Isabela Sales,2845.13,928,70,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sampaio Macedo Ltda.,Loja de Roupas,2026-01-14,11:01,Não,211.75,6,Pago
Sofia Novaes,19987.46,343,30,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Sales S.A.,Eletrodomésticos,2025-04-06,10:32,Sim,644.5,12,Pendente
Allana Rezende,8120.73,631,23,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Peixoto - ME,Farmácia,2025-11-08,14:54,Sim,1387.28,10,Pendente
Isabel Silva,8069.81,624,21,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Casa Grande,Farmácia,2026-02-26,19:26,Não,1197.42,6,Pendente
Olivia Vasconcelos,17318.1,354,25,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Barbosa da Mota S/A,Supermercado,2025-05-26,01:57,Não,1742.02,6,Pago
Maria Helena Sampaio,8759.53,731,60,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Barros,Restaurante,2025-12-08,05:06,Não,224.14,1,Pendente
Ísis Almeida,8522.19,402,42,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Montenegro,Supermercado,2025-07-15,16:06,Não,2480.78,3,Pago
Melissa Cirino,20878.31,735,75,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Silveira,Restaurante,2025-08-08,09:10,Não,3235.43,4,Pendente
Stella Viana,10100.87,855,18,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa Aparecida S/A,Loja de Roupas,2026-01-08,04:24,Não,590.59,12,Atrasado
Theo Cardoso,11217.21,454,27,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Jesus,Eletrodomésticos,2026-02-25,10:43,Não,1144.27,9,Pago
Sarah Pimenta,19114.22,729,30,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa,Supermercado,2025-05-22,02:59,Não,1137.61,2,Atrasado
Ana Julia Ribeiro,4869.91,466,51,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Sousa Pires - ME,Farmácia,2025-08-30,09:22,Sim,2711.61,7,Pago
Luan Vargas,18067.39,320,75,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Oliveira da Conceição e Filhos,Supermercado,2026-02-02,17:10,Não,229.56,10,Pago
Rhavi Alves,17641.23,703,39,Campinas,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Teixeira,Livraria,2025-07-13,06:52,Sim,2681.09,12,Atrasado
Maria Vitória Castro,22225.25,349,72,Caxias do Sul,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Nunes,Loja de Roupas,2026-02-03,19:03,Não,2039.94,12,Atrasado
Vitória da Conceição,23954.47,483,59,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Rocha e Filhos,Eletrodomésticos,2025-09-11,10:30,Não,372.56,11,Pago
Ana Clara Gonçalves,17519.14,499,48,Londrina,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silveira da Conceição e Filhos,Eletrodomésticos,2025-10-19,15:47,Sim,200.34,8,Atrasado
Isabelly Santos,23140.11,477,47,Santos,SP,Presencial,Venda física via maquininha no balcão da loja.,Cardoso,Eletrodomésticos,2025-07-26,17:10,Sim,812.68,4,Pendente
Nina Alves,17348.43,649,60,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silveira Ltda.,Supermercado,2025-12-18,00:44,Não,1073.76,2,Pago
Nicolas Caldeira,20570.75,963,76,Caruaru,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pires Ltda.,Loja de Roupas,2025-11-15,11:30,Sim,3157.59,10,Pago
Jade Sales,24522.18,595,25,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Aparecida,Farmácia,2025-10-19,16:13,Sim,3499.8,2,Pendente
Zoe Albuquerque,13264.48,576,50,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Nunes,Loja de Roupas,2025-09-16,10:27,Não,2378.63,7,Pendente
Camila Lima,6050.32,539,42,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,da Cunha S/A,Eletrodomésticos,2025-12-05,14:13,Não,1820.2,2,Atrasado
Gabrielly Pimenta,1438.94,556,74,Gramado,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Câmara,Loja de Roupas,2025-06-04,01:28,Não,58.96,1,Pendente
Bernardo Jesus,4607.98,845,62,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Andrade Ltda.,Supermercado,2026-02-25,01:37,Não,1598.56,5,Atrasado
Maria Julia Macedo,9695.86,448,22,São Paulo,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Novais,Restaurante,2026-04-03,02:46,Não,2378.47,3,Pendente
Maria Luiza Albuquerque,14703.44,650,31,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Cardoso Moura Ltda.,Restaurante,2026-02-21,23:17,Sim,3453.85,1,Pendente
Luiz Otávio Pastor,5198.29,444,57,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Ferreira da Paz e Filhos,Supermercado,2025-09-28,15:52,Sim,1197.24,3,Pendente
Maria Clara Pastor,24547.63,357,49,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pastor S.A.,Supermercado,2025-11-12,13:34,Não,1062.34,4,Atrasado
Luiz Miguel da Rocha,12647.3,641,79,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Guerra - ME,Loja de Roupas,2025-09-06,14:46,Sim,2586.04,2,Atrasado
Maria Luísa Ferreira,3460.81,628,35,Feira de Santana,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Andrade S/A,Eletrodomésticos,2025-11-02,21:52,Sim,510.49,1,Pago
Mariah Moura,11503.44,798,67,Curitiba,PR,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendes e Filhos,Farmácia,2025-05-08,08:35,Não,1095.5,2,Atrasado
Antonella Silveira,3646.59,318,26,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Lima - EI,Restaurante,2025-04-25,21:02,Não,3091.27,10,Atrasado
Pedro Henrique Pires,10291.23,391,45,Porto Alegre,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Farias das Neves - ME,Eletrodomésticos,2025-04-23,19:59,Não,2662.56,12,Pago
Isaque Aparecida,9530.18,641,35,Ouro Preto,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,Freitas Nogueira S.A.,Loja de Roupas,2025-05-29,21:41,Não,281.05,9,Atrasado
Maria Julia Garcia,22718.13,575,26,Rio de Janeiro,RJ,Presencial,Venda física via maquininha no balcão da loja.,da Mota Farias e Filhos,Restaurante,2025-06-22,11:10,Sim,2385.23,10,Pendente
Otto Lima,9786.42,639,53,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Rezende,Farmácia,2025-12-15,12:57,Não,1539.12,3,Atrasado
Maya Macedo,3237.72,975,73,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Sá S/A,Supermercado,2026-03-16,12:26,Não,2567.95,1,Pendente
Matteo da Costa,3165.72,859,22,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cirino Câmara - EI,Farmácia,2026-02-06,07:57,Não,708.66,7,Atrasado
Rhavi Câmara,19578.38,592,58,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Guerra,Supermercado,2026-03-19,17:15,Não,70.38,1,Pendente
Vitor Hugo da Paz,17111.74,643,42,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Mendes,Livraria,2025-11-25,09:21,Não,1914.13,6,Atrasado
Ian Macedo,20054.92,792,67,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Novais,Farmácia,2025-09-15,12:19,Não,458.41,8,Atrasado
Ana Julia Aparecida,12117.85,477,22,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Cavalcanti,Loja de Roupas,2025-11-29,11:42,Sim,2960.19,11,Atrasado
Yasmin Fernandes,21808.06,363,27,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Silva,Eletrodomésticos,2025-07-23,17:43,Não,2859.68,3,Pendente
Maria Ribeiro,7125.35,574,34,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,da Rosa Pimenta - ME,Farmácia,2025-10-10,10:51,Não,2979.67,4,Atrasado
Davi Luiz Caldeira,14560.15,500,73,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Mata,Farmácia,2025-09-17,00:03,Não,1048.97,1,Atrasado
Isabelly Montenegro,20619.55,422,19,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendes,Farmácia,2025-06-27,02:07,Não,1549.86,10,Pago
Zoe Pereira,11367.83,427,35,Santos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Cirino Mendes - ME,Eletrodomésticos,2026-03-12,09:10,Não,851.36,4,Atrasado
Ágatha Almeida,20731.01,811,57,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Dias Sampaio S/A,Loja de Roupas,2025-07-21,03:16,Não,3117.36,2,Atrasado
Rhavi Leão,13887.63,413,61,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Dias Lopes e Filhos,Eletrodomésticos,2026-02-24,04:28,Não,2574.77,3,Atrasado
Mariana Jesus,3270.84,978,71,Niterói,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Alves,Restaurante,2026-03-24,10:53,Não,2074.05,10,Pago
