Nome_Cliente,Salario_Mensal,Score_Credito,Idade,Cidade,Estado,Metodo_Pagamento,Descricao_Pagamento,Nome_Loja,Categoria_Loja,Data_Compra,Hora_Compra,Final_de_Semana,Valor_Compra,Parcelas,Status_Pagamento
Letícia Cavalcanti,13497.73,325,75,Londrina,PR,Presencial,Venda física via maquininha no balcão da loja.,Siqueira e Filhos,Loja de Roupas,2025-11-23,17:12,Sim,1925.44,2,Pendente
Marcelo Almeida,17654.59,687,57,Porto Alegre,RS,Presencial,Venda física via maquininha no balcão da loja.,Ribeiro Ltda.,Restaurante,2025-11-15,17:03,Sim,1290.91,12,Pago
Sophie Pimenta,1467.52,681,48,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cavalcanti Oliveira S/A,Restaurante,2026-03-25,06:58,Não,1906.3,10,Pendente
Luiz Henrique Vasconcelos,15859.52,347,41,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Martins,Farmácia,2025-07-03,08:22,Não,506.03,2,Atrasado
Calebe Correia,22099.3,632,58,Caxias do Sul,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pastor,Eletrodomésticos,2025-11-30,01:33,Sim,2800.3,10,Pago
Lunna Martins,21204.97,691,31,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Vieira Azevedo e Filhos,Farmácia,2026-01-08,21:47,Não,2941.67,1,Pendente
Vinicius Pinto,18663.37,808,41,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Mendonça - ME,Farmácia,2026-02-19,16:23,Não,2921.19,8,Atrasado
Sabrina Cassiano,2011.23,484,37,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Abreu - ME,Livraria,2026-02-21,14:51,Sim,85.54,1,Atrasado
Asafe Teixeira,9245.94,884,30,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Pastor - ME,Livraria,2025-09-13,17:47,Sim,3213.2,1,Atrasado
Luiz Otávio Duarte,1672.69,643,51,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Souza S/A,Loja de Roupas,2025-07-11,11:37,Não,1382.42,4,Pendente
Yasmin Correia,23935.44,635,21,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Novais Monteiro - ME,Eletrodomésticos,2025-09-20,14:20,Sim,3356.31,7,Pendente
Eduardo Vieira,23525.4,331,77,São Paulo,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Leão das Neves Ltda.,Livraria,2025-09-09,14:37,Não,1564.83,6,Pago
Ana Laura Ramos,19808.3,911,21,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Sá da Luz - EI,Restaurante,2025-10-08,03:56,Não,1032.93,7,Pendente
Isabel Fogaça,2911.45,559,44,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Alves Nascimento Ltda.,Loja de Roupas,2025-04-09,00:51,Não,324.7,9,Pendente
Ana Vitória Araújo,18805.96,782,70,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sales S/A,Farmácia,2025-06-28,08:48,Sim,985.5,7,Pendente
Cauã Cunha,17534.32,711,46,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Lopes,Eletrodomésticos,2025-10-01,17:27,Não,549.14,2,Pago
Daniela Casa Grande,10972.18,525,79,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aparecida,Loja de Roupas,2025-09-13,02:39,Sim,25.81,1,Atrasado
Kamilly Mendonça,22460.61,328,76,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Vasconcelos,Supermercado,2025-10-24,15:38,Não,2496.58,3,Pago
Diego Albuquerque,6972.58,417,41,Caruaru,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Cassiano,Restaurante,2026-02-05,13:26,Não,2229.31,2,Pendente
Mirella Aparecida,18959.99,752,59,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Mendes,Livraria,2025-06-15,10:50,Sim,2565.83,4,Pendente
Paulo da Mata,18412.73,738,48,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Teixeira Ltda.,Restaurante,2025-12-28,08:38,Sim,357.64,3,Atrasado
Rafaela Vasconcelos,20290.35,737,41,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Rocha S.A.,Restaurante,2025-05-02,13:44,Não,342.46,9,Pago
Renan Campos,24204.59,921,45,Blumenau,SC,Presencial,Venda física via maquininha no balcão da loja.,Rezende Aragão Ltda.,Eletrodomésticos,2025-09-23,09:06,Não,2382.21,7,Atrasado
Eloah da Luz,15662.3,348,61,Uberlândia,MG,Online,Compra realizada via site ou aplicativo próprio da marca.,da Cunha,Eletrodomésticos,2026-03-16,17:11,Não,1958.23,8,Pendente
Ravi Lucca Brito,20426.49,688,33,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Camargo da Paz - ME,Eletrodomésticos,2025-12-20,22:43,Sim,913.91,7,Atrasado
Mariane Camargo,7988.51,695,47,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,Almeida Caldeira S/A,Livraria,2025-07-16,17:59,Não,62.05,1,Atrasado
Brenda Gonçalves,17893.69,367,40,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Machado,Eletrodomésticos,2025-12-06,15:22,Sim,3066.44,10,Atrasado
Emanuel Rocha,19132.74,405,25,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendonça,Restaurante,2025-04-23,17:34,Não,2484.8,12,Pendente
Yan Casa Grande,14504.94,594,76,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sousa,Loja de Roupas,2025-08-10,18:54,Sim,2544.45,4,Pago
Guilherme Rodrigues,24528.21,766,24,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Leão,Restaurante,2025-05-18,10:25,Sim,546.06,9,Atrasado
Isabelly Lima,21464.33,957,29,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Nogueira,Livraria,2025-05-15,05:36,Não,2785.19,2,Pendente
Ester Rios,8135.74,685,33,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Rosa,Restaurante,2025-08-23,07:01,Sim,2421.39,2,Pago
Luísa Silva,4377.86,802,64,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Cassiano,Livraria,2025-06-06,12:09,Não,1924.72,6,Pago
Theo Moreira,12440.1,610,66,Uberlândia,MG,Presencial,Venda física via maquininha no balcão da loja.,Cirino Sousa - EI,Farmácia,2025-09-26,11:56,Não,1414.77,1,Pago
Emanuelly Gomes,19993.01,819,22,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,da Luz,Farmácia,2025-04-10,10:00,Não,444.6,4,Pendente
Maria Vitória Camargo,11339.68,470,53,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Campos Caldeira - ME,Eletrodomésticos,2026-02-27,09:39,Não,1128.63,8,Atrasado
João Gabriel Mendonça,12134.5,452,33,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Mendonça Pacheco S/A,Eletrodomésticos,2025-12-12,05:42,Não,2077.53,8,Pendente
Benjamim Sousa,11202.5,788,18,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Nunes S/A,Farmácia,2025-12-31,23:56,Não,844.3,10,Pago
Luiza Santos,7769.61,532,22,Búzios,RJ,Presencial,Venda física via maquininha no balcão da loja.,Moura Barros Ltda.,Restaurante,2025-06-09,08:11,Não,415.26,10,Pendente
Ana Vitória Sampaio,14538.07,485,47,Florianópolis,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Teixeira Ltda.,Livraria,2026-02-16,11:10,Não,955.93,6,Pendente
Isabella Andrade,10848.07,516,70,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Moreira,Supermercado,2025-12-04,15:14,Não,605.57,1,Pago
Maya Sales,3208.53,507,41,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Costa,Eletrodomésticos,2025-11-13,02:00,Não,3029.33,12,Pago
Arthur Gabriel Duarte,2186.67,698,24,Niterói,RJ,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,da Cunha Ltda.,Supermercado,2026-02-28,00:40,Sim,1536.58,4,Pendente
Rebeca Rocha,16565.22,325,20,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Nascimento,Livraria,2025-11-26,17:30,Não,3273.23,12,Atrasado
Murilo Cirino,14377.77,449,59,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Vasconcelos,Restaurante,2025-10-19,23:22,Sim,986.49,11,Pendente
Ana Julia Fogaça,9962.21,994,67,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Silveira - EI,Loja de Roupas,2025-10-18,01:30,Sim,754.88,7,Pago
Breno Gomes,2050.54,324,30,São José dos Campos,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Rezende,Loja de Roupas,2025-12-31,11:44,Não,867.29,1,Pendente
Ravy Fogaça,22448.3,716,49,Florianópolis,SC,Presencial,Venda física via maquininha no balcão da loja.,Fonseca,Supermercado,2025-04-28,11:01,Não,218.63,11,Atrasado
Kevin Gonçalves,9075.24,462,37,Belo Horizonte,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pires Nogueira S.A.,Restaurante,2025-12-16,20:33,Não,1536.77,1,Atrasado
Paulo Rios,17842.48,605,30,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Siqueira - ME,Eletrodomésticos,2025-06-07,14:45,Sim,2778.06,8,Pendente
Ana Luiza Rezende,4192.36,940,23,Recife,PE,Presencial,Venda física via maquininha no balcão da loja.,Moreira,Farmácia,2026-01-16,15:23,Não,3273.45,6,Pago
Vinícius da Conceição,1592.95,869,29,Brasília,DF,Presencial,Venda física via maquininha no balcão da loja.,Leão Porto S/A,Loja de Roupas,2026-04-07,16:49,Não,164.39,9,Pendente
Ana Luiza Aragão,16820.56,991,56,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Aparecida Ltda.,Eletrodomésticos,2025-08-10,04:57,Sim,2593.58,4,Atrasado
Kamilly da Mata,18410.46,783,54,Uberlândia,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Castro,Livraria,2025-05-23,12:32,Não,860.31,9,Atrasado
Leonardo da Mata,11540.44,907,62,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Pastor,Loja de Roupas,2025-05-17,16:37,Sim,2463.64,5,Pendente
Pietro Costela,9393.43,525,38,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Sampaio Viana S.A.,Farmácia,2026-01-12,00:28,Não,91.82,1,Pago
José Ramos,21060.35,452,52,Gramado,RS,Presencial,Venda física via maquininha no balcão da loja.,Cavalcanti,Loja de Roupas,2025-09-06,14:49,Sim,3290.76,12,Atrasado
Benicio da Mota,9146.54,812,34,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Cavalcanti da Luz S/A,Eletrodomésticos,2025-09-22,10:09,Não,2522.56,2,Pago
Augusto Cirino,5330.02,560,76,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Barbosa,Loja de Roupas,2025-04-15,11:52,Não,1235.98,3,Pendente
Luiz Gustavo Silveira,13122.35,877,80,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Aparecida,Restaurante,2025-06-20,06:31,Não,1283.91,8,Pago
Letícia Mendes,6032.12,516,73,São José dos Campos,SP,Presencial,Venda física via maquininha no balcão da loja.,Novais Ltda.,Farmácia,2025-12-10,15:04,Não,1683.82,11,Pendente
Isaque Moreira,2477.2,705,62,Porto Seguro,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Vieira Silva S/A,Eletrodomésticos,2025-10-29,13:02,Não,31.22,1,Pago
Camila Fernandes,17068.84,372,44,Olinda,PE,Presencial,Venda física via maquininha no balcão da loja.,Barros,Livraria,2025-12-30,17:36,Não,1991.23,8,Atrasado
Carlos Eduardo Freitas,19013.85,786,37,Ouro Preto,MG,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rodrigues Ltda.,Eletrodomésticos,2025-07-20,00:17,Sim,2705.49,3,Pendente
Hadassa Câmara,3846.16,731,72,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aragão,Restaurante,2025-08-26,01:37,Não,407.13,6,Atrasado
Vitória da Mata,14696.17,704,78,São Paulo,SP,Presencial,Venda física via maquininha no balcão da loja.,Borges,Livraria,2026-03-25,11:16,Não,2260.31,6,Pago
Miguel da Cruz,10597.48,410,39,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,da Paz,Loja de Roupas,2025-04-19,17:17,Sim,303.89,3,Atrasado
Antony Lima,23130.63,749,78,Belo Horizonte,MG,Presencial,Venda física via maquininha no balcão da loja.,Albuquerque,Eletrodomésticos,2025-04-13,12:50,Sim,1897.82,5,Pago
Noah Araújo,11175.43,435,47,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Araújo S/A,Farmácia,2025-08-03,15:45,Sim,2996.51,2,Pendente
Gael Henrique Santos,11529.71,579,75,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendes,Eletrodomésticos,2025-07-24,22:44,Não,111.31,10,Pendente
Théo Siqueira,19198.71,709,34,Ouro Preto,MG,Presencial,Venda física via maquininha no balcão da loja.,Barros - EI,Eletrodomésticos,2026-03-09,17:15,Não,3036.47,11,Atrasado
Kaique Câmara,21683.35,682,66,Salvador,BA,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Cunha,Loja de Roupas,2025-05-13,01:03,Não,2386.78,11,Pendente
Juliana Vasconcelos,7449.68,449,37,Blumenau,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Viana Ltda.,Restaurante,2025-11-10,11:22,Não,22.97,1,Atrasado
Gabriel Nunes,7865.25,386,70,São José dos Campos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aragão,Farmácia,2025-11-13,21:54,Não,3152.78,11,Pendente
Luara Mendonça,5718.23,804,63,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Costa,Loja de Roupas,2025-11-13,09:10,Não,2972.27,4,Atrasado
Maria Cecília da Cruz,8040.76,685,71,Curitiba,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Oliveira,Livraria,2025-12-09,16:25,Não,1131.65,8,Pago
Maria Laura Brito,24985.85,681,35,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Gomes Sampaio Ltda.,Livraria,2025-08-29,19:27,Não,2430.69,4,Atrasado
Marina Nascimento,5877.22,978,38,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Mendonça - ME,Livraria,2025-12-21,08:10,Sim,1844.41,2,Pago
Levi da Cunha,7970.59,814,63,Brasília,DF,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Rodrigues Novais e Filhos,Supermercado,2025-10-13,22:57,Não,862.56,2,Atrasado
Eduardo Pacheco,6226.97,396,20,Olinda,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Moura Ltda.,Livraria,2025-08-17,14:30,Sim,1303.41,7,Atrasado
Erick Alves,2812.91,542,25,Londrina,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Novais Costela S/A,Livraria,2026-03-03,00:20,Não,3116.28,4,Atrasado
Bernardo Lopes,13093.05,313,39,Caxias do Sul,RS,Presencial,Venda física via maquininha no balcão da loja.,Silva e Filhos,Restaurante,2025-09-26,08:46,Não,481.96,11,Atrasado
João Felipe Monteiro,17424.23,684,55,Maringá,PR,Presencial,Venda física via maquininha no balcão da loja.,Araújo,Farmácia,2025-05-06,17:52,Não,679.24,2,Atrasado
Nathan Dias,16647.39,375,73,Blumenau,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Araújo,Eletrodomésticos,2025-05-05,20:59,Não,2699.34,3,Pendente
Rhavi da Paz,13903.08,581,32,São Paulo,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Machado,Eletrodomésticos,2026-02-17,17:49,Não,1543.59,6,Pendente
Olívia Pimenta,12697.82,499,73,Brasília,DF,Online,Compra realizada via site ou aplicativo próprio da marca.,Cavalcante,Farmácia,2025-08-26,02:41,Não,2265.11,3,Pendente
Léo Jesus,19903.83,832,44,Rio de Janeiro,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,da Mota Silva Ltda.,Loja de Roupas,2026-02-15,15:43,Sim,2262.77,4,Atrasado
Samuel Pimenta,12319.05,515,53,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Ramos,Supermercado,2025-10-08,09:37,Não,289.61,6,Pendente
Valentim Correia,8269.15,654,62,Recife,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Teixeira - EI,Eletrodomésticos,2025-06-16,22:30,Não,211.44,6,Atrasado
Ana Dias,12349.36,540,71,Joinville,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Souza,Livraria,2026-02-11,07:30,Não,1209.09,7,Pago
Maria Fernanda Lima,8464.61,993,53,Porto Alegre,RS,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Aragão Cavalcante Ltda.,Restaurante,2026-02-09,02:06,Não,316.04,4,Atrasado
Bernardo Correia,23917.45,527,18,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Rezende,Restaurante,2025-11-05,11:13,Não,2549.43,5,Pago
Gustavo Barros,11838.55,386,66,Caruaru,PE,Presencial,Venda física via maquininha no balcão da loja.,Ferreira S/A,Farmácia,2025-10-19,12:34,Sim,361.13,9,Atrasado
Luigi da Luz,3718.81,426,21,Petrópolis,RJ,Presencial,Venda física via maquininha no balcão da loja.,Sousa,Farmácia,2025-06-26,13:34,Não,2397.12,10,Pago
João Miguel Cardoso,16769.99,637,80,Recife,PE,Online,Compra realizada via site ou aplicativo próprio da marca.,Macedo,Restaurante,2025-10-28,19:20,Não,1176.01,9,Pago
José Pedro Sales,9194.79,424,23,Salvador,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Machado S/A,Eletrodomésticos,2025-11-25,06:23,Não,2510.33,6,Pendente
Bruno Sampaio,11422.74,514,31,Porto Seguro,BA,Online,Compra realizada via site ou aplicativo próprio da marca.,Garcia,Eletrodomésticos,2026-01-28,22:36,Não,2598.32,4,Pendente
Maria Sophia Jesus,4204.91,522,51,Niterói,RJ,Presencial,Venda física via maquininha no balcão da loja.,da Mata Ribeiro Ltda.,Livraria,2025-04-23,09:46,Não,1378.77,11,Pendente
Maitê das Neves,4327.66,548,62,Joinville,SC,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Pacheco,Eletrodomésticos,2025-10-26,01:13,Sim,1265.94,2,Atrasado
Rodrigo Lima,24717.04,831,56,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Moura,Supermercado,2026-01-21,08:20,Não,3244.64,8,Pendente
Nicolas Cardoso,19372.99,442,48,Gramado,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Novais e Filhos,Supermercado,2025-06-20,11:34,Não,958.36,4,Pendente
Luiza Rios,23443.4,943,46,Florianópolis,SC,Online,Compra realizada via site ou aplicativo próprio da marca.,Barbosa,Livraria,2025-11-04,09:58,Não,3337.45,1,Pago
Kaique Lima,7756.14,805,55,Caxias do Sul,RS,Online,Compra realizada via site ou aplicativo próprio da marca.,Silva S.A.,Eletrodomésticos,2025-07-22,17:06,Não,2333.68,6,Pendente
Luiz Henrique Nogueira,2128.88,521,77,Olinda,PE,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Ribeiro Teixeira S.A.,Eletrodomésticos,2025-05-09,11:27,Não,980.3,10,Atrasado
Igor Rodrigues,18214.98,676,68,Salvador,BA,Presencial,Venda física via maquininha no balcão da loja.,Azevedo,Eletrodomésticos,2026-01-30,14:14,Não,2281.76,9,Pendente
Mateus Oliveira,20450.63,722,27,Santos,SP,Link de Pagamento,URL gerada pelo vendedor e enviada por chat/rede social.,Abreu - EI,Livraria,2025-07-30,02:00,Não,3318.86,12,Atrasado
Eduardo Nunes,12887.96,621,25,Curitiba,PR,Presencial,Venda física via maquininha no balcão da loja.,Santos e Filhos,Livraria,2025-07-15,12:16,Não,1878.76,6,Pago
Manuela Rezende,22879.64,855,39,São Paulo,SP,Online,Compra realizada via site ou aplicativo próprio da marca.,Aragão Novaes e Filhos,Livraria,2025-06-20,08:17,Não,3468.57,9,Atrasado
Evelyn Gonçalves,21124.66,412,52,Feira de Santana,BA,Presencial,Venda física via maquininha no balcão da loja.,Carvalho Camargo S/A,Livraria,2025-07-12,15:17,Sim,462.53,1,Pendente
Bruna Garcia,20751.04,469,26,Maringá,PR,Online,Compra realizada via site ou aplicativo próprio da marca.,Costa e Filhos,Supermercado,2025-09-12,16:51,Não,2822.43,11,Pendente
Alana Pinto,17716.09,375,67,Búzios,RJ,Online,Compra realizada via site ou aplicativo próprio da marca.,Nogueira S.A.,Livraria,2025-10-31,05:35,Não,3483.94,4,Pendente
Anthony Gabriel Pereira,10032.95,940,27,Joinville,SC,Presencial,Venda física via maquininha no balcão da loja.,Fernandes,Livraria,2025-05-22,14:37,Não,209.47,5,Atrasado
